TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
T00326,2026-04-06,Chair,Home,North,Offline,4,4999,19996,Net Banking,C0541
T00327,2026-11-24,Sofa,Home,West,Online,7,19999,139993,Credit Card,C0361
T00328,2026-08-23,Cricket Bat,Sports,North,Online,5,19999,99995,Credit Card,C0121
T00329,2026-05-03,Mixer,Home,South,Offline,3,1499,4497,Net Banking,C0611
T00330,2026-03-12,Dumbbell,Sports,West,Online,7,499,3493,Cash,C0502
T00331,2026-05-28,Jeans,Clothing,North,Offline,6,4999,29994,UPI,C0497
T00332,2026-03-11,Shoes,Clothing,West,Offline,9,9999,89991,Net Banking,C0426
T00333,2026-12-30,Oil,Grocery,North,Online,3,299,897,Credit Card,C0034
T00334,2026-05-21,Dress,Clothing,West,Offline,5,499,2495,UPI,C0587
T00335,2026-02-28,Sofa,Home,North,Offline,6,9999,59994,Cash,C0436
T00336,2026-02-22,Jacket,Clothing,East,Offline,1,4999,4999,UPI,C0450
T00337,2026-03-02,Jeans,Clothing,East,Offline,10,49999,499990,Cash,C0631
T00338,2026-03-13,Jeans,Clothing,East,Offline,1,19999,19999,Cash,C0332
T00339,2026-12-27,Chair,Home,North,Online,10,999,9990,Net Banking,C0061
T00340,2026-05-22,Jeans,Clothing,East,Online,4,499,1996,Net Banking,C0502
T00341,2026-03-14,Yoga Mat,Sports,West,Online,7,2499,17493,UPI,C0413
T00342,2026-09-21,Chair,Home,East,Online,8,4999,39992,UPI,C0749
T00343,2026-08-23,Mixer,Home,South,Offline,9,2499,22491,Cash,C0507
T00344,2026-05-18,Chair,Home,South,Offline,6,9999,59994,Credit Card,C0699
T00345,2026-01-25,Laptop,Electronics,North,Online,8,199,1592,Net Banking,C0468
T00346,2026-01-01,Milk,Grocery,East,Online,3,29999,89997,Credit Card,C0096
T00347,2026-12-02,Chair,Home,South,Online,2,1499,2998,Net Banking,C0641
T00348,2026-06-06,Shoes,Clothing,North,Online,2,49999,99998,Cash,C0489
T00349,2026-02-09,Dress,Clothing,West,Online,4,9999,39996,UPI,C0713
T00350,2026-06-25,Smartwatch,Electronics,North,Online,3,4999,14997,Net Banking,C0092
T00351,2026-02-22,Headphones,Electronics,South,Offline,6,999,5994,Cash,C0657
T00352,2026-12-13,T-Shirt,Clothing,North,Online,9,19999,179991,Net Banking,C0360
T00353,2026-04-20,Shoes,Clothing,West,Online,10,29999,299990,UPI,C0103
T00354,2026-03-13,Tablet,Electronics,West,Offline,7,1499,10493,Cash,C0254
T00355,2026-05-22,Smartphone,Electronics,East,Online,9,19999,179991,Credit Card,C0211
T00356,2026-09-23,Tennis Racket,Sports,West,Offline,4,49999,199996,UPI,C0246
T00357,2026-09-11,Rice,Grocery,North,Online,4,4999,19996,Credit Card,C0325
T00358,2026-03-09,Sugar,Grocery,South,Offline,7,1499,10493,UPI,C0018
T00359,2026-10-28,Laptop,Electronics,North,Online,5,799,3995,Net Banking,C0519
T00360,2026-05-27,Dumbbell,Sports,West,Online,7,49999,349993,Cash,C0285
T00361,2026-02-12,Mixer,Home,South,Offline,9,799,7191,Net Banking,C0601
T00362,2026-11-21,Headphones,Electronics,South,Online,7,49999,349993,Cash,C0089
T00363,2026-08-11,Smartwatch,Electronics,North,Offline,10,19999,199990,Cash,C0123
T00364,2026-01-07,T-Shirt,Clothing,East,Offline,3,4999,14997,Cash,C0381
T00365,2026-03-06,Mixer,Home,West,Offline,1,1499,1499,UPI,C0270
T00366,2026-12-31,Football,Sports,East,Online,8,4999,39992,Net Banking,C0581
T00367,2026-03-27,Microwave,Home,North,Online,5,299,1495,UPI,C0046
T00368,2026-01-07,T-Shirt,Clothing,West,Online,8,1499,11992,Cash,C0037
T00369,2026-10-11,Milk,Grocery,West,Offline,6,799,4794,Credit Card,C0080
T00370,2026-10-20,Mixer,Home,North,Online,9,29999,269991,Cash,C0529
T00371,2026-01-24,Rice,Grocery,East,Offline,8,999,7992,UPI,C0567
T00372,2026-08-22,Headphones,Electronics,East,Online,4,999,3996,Net Banking,C0378
T00373,2026-10-30,Milk,Grocery,South,Online,9,799,7191,Net Banking,C0025
T00374,2026-04-30,Yoga Mat,Sports,North,Offline,1,1499,1499,Credit Card,C0107
T00375,2026-04-16,Cricket Bat,Sports,North,Online,7,4999,34993,Credit Card,C0096
T00376,2026-01-23,Dress,Clothing,East,Offline,7,49999,349993,UPI,C0595
T00377,2026-02-18,Cricket Bat,Sports,North,Offline,7,299,2093,Cash,C0243
T00378,2026-05-30,Chair,Home,East,Offline,7,49999,349993,Net Banking,C0279
T00379,2026-04-30,Smartphone,Electronics,North,Online,3,19999,59997,UPI,C0169
T00380,2026-08-19,Bread,Grocery,East,Online,7,299,2093,Net Banking,C0316
T00381,2026-08-26,Mixer,Home,East,Online,2,499,998,Cash,C0336
T00382,2026-03-17,Smartphone,Electronics,North,Offline,6,2499,14994,Credit Card,C0179
T00383,2026-01-16,Oil,Grocery,South,Online,9,49999,449991,Net Banking,C0105
T00384,2026-03-13,Laptop,Electronics,South,Online,1,799,799,Net Banking,C0382
T00385,2026-12-18,Tablet,Electronics,North,Online,10,999,9990,UPI,C0203
T00386,2026-11-27,Milk,Grocery,North,Online,2,1499,2998,Net Banking,C0052
T00387,2026-03-28,Dumbbell,Sports,North,Offline,7,4999,34993,Net Banking,C0177
T00388,2026-07-01,Jeans,Clothing,West,Online,5,999,4995,UPI,C0629
T00389,2026-11-14,Cricket Bat,Sports,West,Offline,5,4999,24995,UPI,C0090
T00390,2026-05-24,Milk,Grocery,South,Online,7,799,5593,Net Banking,C0731
T00391,2026-07-03,Sugar,Grocery,East,Offline,8,1499,11992,Credit Card,C0185
T00392,2026-01-14,Sofa,Home,East,Online,4,199,796,Net Banking,C0543
T00393,2026-07-03,Cricket Bat,Sports,South,Online,3,299,897,Credit Card,C0547
T00394,2026-01-29,Dress,Clothing,South,Online,7,1499,10493,Cash,C0607
T00395,2026-06-12,Sofa,Home,East,Online,1,49999,49999,Cash,C0505
T00396,2026-10-05,Microwave,Home,North,Online,8,199,1592,Cash,C0617
T00397,2026-04-23,Tablet,Electronics,East,Online,8,199,1592,Cash,C0349
T00398,2026-04-01,Mixer,Home,South,Online,1,499,499,Credit Card,C0075
T00399,2026-07-11,Sugar,Grocery,East,Offline,2,1499,2998,Cash,C0162
T00400,2026-08-12,Bread,Grocery,East,Online,3,49999,149997,Cash,C0388
T00401,2026-06-07,Microwave,Home,North,Offline,3,49999,149997,UPI,C0187
T00402,2026-11-05,Sofa,Home,North,Offline,4,29999,119996,Cash,C0340
T00403,2026-02-09,Jacket,Clothing,North,Offline,6,499,2994,Net Banking,C0012
T00404,2026-05-16,Jeans,Clothing,East,Online,2,1499,2998,UPI,C0050
T00405,2026-07-17,Oil,Grocery,West,Offline,3,2499,7497,Credit Card,C0560
T00406,2026-07-12,Smartwatch,Electronics,South,Online,10,29999,299990,Net Banking,C0076
T00407,2026-01-18,Mixer,Home,North,Online,6,999,5994,Credit Card,C0175
T00408,2026-07-12,T-Shirt,Clothing,East,Offline,9,299,2691,UPI,C0442
T00409,2026-12-01,Dress,Clothing,North,Online,7,499,3493,Credit Card,C0211
T00410,2026-04-08,Sugar,Grocery,East,Offline,9,999,8991,Cash,C0099
T00411,2026-01-26,Sugar,Grocery,South,Online,9,4999,44991,Credit Card,C0004
T00412,2026-08-07,Headphones,Electronics,South,Online,10,4999,49990,UPI,C0212
T00413,2026-03-29,Mixer,Home,East,Offline,8,299,2392,Net Banking,C0501
T00414,2026-12-05,Mixer,Home,South,Offline,9,2499,22491,Net Banking,C0379
T00415,2026-04-06,Rice,Grocery,West,Offline,5,4999,24995,Cash,C0276
T00416,2026-10-16,Smartphone,Electronics,East,Offline,2,299,598,Cash,C0567
T00417,2026-02-01,Sugar,Grocery,West,Online,7,9999,69993,Net Banking,C0307
T00418,2026-02-10,Rice,Grocery,South,Online,9,19999,179991,Net Banking,C0178
T00419,2026-03-27,Jeans,Clothing,West,Online,3,199,597,Net Banking,C0207
T00420,2026-11-18,Dress,Clothing,North,Online,5,1499,7495,Net Banking,C0570
T00421,2026-07-23,Yoga Mat,Sports,West,Online,5,9999,49995,Net Banking,C0116
T00422,2026-08-01,Jeans,Clothing,North,Online,10,19999,199990,UPI,C0293
T00423,2026-10-02,Table,Home,West,Offline,5,2499,12495,UPI,C0177
T00424,2026-05-22,Milk,Grocery,West,Online,10,19999,199990,Net Banking,C0340
T00425,2026-12-20,T-Shirt,Clothing,East,Online,8,999,7992,Credit Card,C0311
T00426,2026-06-09,Table,Home,South,Offline,2,799,1598,Net Banking,C0793
T00427,2026-06-14,Table,Home,North,Online,10,29999,299990,Net Banking,C0217
T00428,2026-07-28,Sugar,Grocery,South,Online,6,199,1194,Credit Card,C0727
T00429,2026-09-17,Milk,Grocery,North,Online,9,19999,179991,Cash,C0206
T00430,2026-01-30,T-Shirt,Clothing,East,Online,8,199,1592,Credit Card,C0378
T00431,2026-08-26,Dumbbell,Sports,North,Online,2,29999,59998,Credit Card,C0501
T00432,2026-11-01,Milk,Grocery,East,Offline,8,19999,159992,Cash,C0265
T00433,2026-12-19,Headphones,Electronics,North,Online,1,2499,2499,Cash,C0227
T00434,2026-11-28,Jeans,Clothing,West,Online,5,29999,149995,UPI,C0486
T00435,2026-03-09,Dress,Clothing,East,Offline,1,799,799,Credit Card,C0434
T00436,2026-07-12,Table,Home,West,Offline,5,799,3995,Net Banking,C0599
T00437,2026-02-22,Tablet,Electronics,East,Offline,6,9999,59994,UPI,C0494
T00438,2026-02-02,Chair,Home,East,Offline,6,999,5994,Cash,C0154
T00439,2026-09-22,T-Shirt,Clothing,East,Online,10,2499,24990,UPI,C0672
T00440,2026-09-12,Chair,Home,West,Online,7,2499,17493,Cash,C0352
T00441,2026-04-24,Dumbbell,Sports,East,Online,6,9999,59994,Cash,C0301
T00442,2026-02-19,Milk,Grocery,South,Offline,5,49999,249995,UPI,C0228
T00443,2026-07-01,Jacket,Clothing,East,Offline,7,1499,10493,Credit Card,C0475
T00444,2026-03-02,Rice,Grocery,North,Offline,10,19999,199990,Cash,C0513
T00445,2026-03-03,Sugar,Grocery,North,Online,5,2499,12495,Cash,C0206
T00446,2026-06-25,Sugar,Grocery,East,Online,8,499,3992,UPI,C0500
T00447,2026-06-20,Jacket,Clothing,West,Offline,1,199,199,Cash,C0780
T00448,2026-03-28,Cricket Bat,Sports,South,Offline,8,299,2392,Net Banking,C0414
T00449,2026-08-08,Oil,Grocery,South,Offline,1,199,199,UPI,C0330
T00450,2026-09-29,T-Shirt,Clothing,South,Online,1,29999,29999,Credit Card,C0320
T00451,2026-03-08,Smartwatch,Electronics,East,Online,9,19999,179991,UPI,C0047
T00452,2026-06-02,Table,Home,East,Offline,9,19999,179991,Cash,C0351
T00453,2026-09-08,Microwave,Home,North,Online,3,2499,7497,Cash,C0745
T00454,2026-03-09,T-Shirt,Clothing,South,Online,10,9999,99990,Credit Card,C0729
T00455,2026-11-30,Smartwatch,Electronics,North,Online,5,9999,49995,UPI,C0670
T00456,2026-01-11,Laptop,Electronics,West,Online,7,4999,34993,Credit Card,C0486
T00457,2026-12-26,Jeans,Clothing,West,Online,1,999,999,Credit Card,C0638
T00458,2026-11-07,Shoes,Clothing,North,Offline,2,9999,19998,UPI,C0109
T00459,2026-09-12,Dress,Clothing,South,Offline,4,999,3996,Net Banking,C0303
T00460,2026-03-24,Tablet,Electronics,West,Offline,8,799,6392,Cash,C0003
T00461,2026-01-07,Laptop,Electronics,West,Online,10,29999,299990,UPI,C0799
T00462,2026-09-19,Laptop,Electronics,South,Offline,5,29999,149995,Credit Card,C0271
T00463,2026-08-26,Laptop,Electronics,East,Offline,3,199,597,Credit Card,C0437
T00464,2026-03-01,Laptop,Electronics,South,Offline,1,499,499,Credit Card,C0449
T00465,2026-11-15,Mixer,Home,South,Online,6,1499,8994,Net Banking,C0410
T00466,2026-08-22,Table,Home,South,Online,8,2499,19992,Cash,C0713
T00467,2026-01-31,T-Shirt,Clothing,West,Offline,7,19999,139993,Cash,C0626
T00468,2026-07-14,Sofa,Home,South,Offline,1,29999,29999,Net Banking,C0116
T00469,2026-07-30,Rice,Grocery,East,Online,2,999,1998,Cash,C0686
T00470,2026-06-23,Tennis Racket,Sports,West,Online,10,299,2990,Net Banking,C0355
T00471,2026-12-06,Milk,Grocery,North,Online,9,19999,179991,Cash,C0518
T00472,2026-08-29,Milk,Grocery,East,Online,2,4999,9998,Credit Card,C0285
T00473,2026-01-26,Cricket Bat,Sports,West,Offline,9,29999,269991,Cash,C0081
T00474,2026-08-24,Sugar,Grocery,West,Offline,8,299,2392,Credit Card,C0122
T00475,2026-09-12,Laptop,Electronics,North,Online,7,2499,17493,UPI,C0619
T00476,2026-11-13,Sofa,Home,West,Offline,9,799,7191,Credit Card,C0056
T00477,2026-04-25,Bread,Grocery,West,Offline,9,19999,179991,Net Banking,C0117
T00478,2026-02-19,T-Shirt,Clothing,East,Offline,6,1499,8994,UPI,C0047
T00479,2026-03-26,Milk,Grocery,East,Online,7,299,2093,Cash,C0124
T00480,2026-07-21,Shoes,Clothing,East,Online,4,49999,199996,Net Banking,C0048
T00481,2026-11-21,Football,Sports,South,Offline,8,4999,39992,UPI,C0544
T00482,2026-01-25,Dumbbell,Sports,South,Online,10,4999,49990,Cash,C0107
T00483,2026-07-18,Tennis Racket,Sports,West,Offline,6,9999,59994,Cash,C0281
T00484,2026-07-23,Chair,Home,South,Offline,8,499,3992,Credit Card,C0719
T00485,2026-10-08,Sofa,Home,South,Offline,4,799,3196,Credit Card,C0689
T00486,2026-03-09,Dress,Clothing,East,Online,9,49999,449991,Credit Card,C0576
T00487,2026-09-03,Tennis Racket,Sports,East,Offline,7,29999,209993,UPI,C0536
T00488,2026-02-24,Smartwatch,Electronics,North,Online,3,199,597,Credit Card,C0769
T00489,2026-03-24,Chair,Home,East,Online,3,199,597,UPI,C0368
T00490,2026-08-20,Tablet,Electronics,West,Online,9,799,7191,Credit Card,C0710
T00491,2026-12-07,Smartwatch,Electronics,East,Online,7,2499,17493,UPI,C0762
T00492,2026-05-09,Dress,Clothing,East,Online,8,799,6392,Cash,C0302
T00493,2026-08-18,T-Shirt,Clothing,North,Offline,3,499,1497,UPI,C0439
T00494,2026-05-23,Yoga Mat,Sports,East,Online,3,499,1497,Credit Card,C0478
T00495,2026-12-30,T-Shirt,Clothing,North,Offline,3,1499,4497,Net Banking,C0587
T00496,2026-10-09,Mixer,Home,South,Online,6,9999,59994,UPI,C0518
T00497,2026-03-23,Sugar,Grocery,North,Offline,9,2499,22491,Cash,C0219
T00498,2026-12-06,Chair,Home,South,Offline,6,999,5994,UPI,C0118
T00499,2026-12-09,Table,Home,South,Online,4,29999,119996,Credit Card,C0391
T00500,2026-02-28,Bread,Grocery,East,Online,9,49999,449991,Credit Card,C0527
T00501,2026-09-18,Oil,Grocery,South,Offline,1,999,999,UPI,C0099
T00502,2026-03-27,Tennis Racket,Sports,North,Online,1,29999,29999,Cash,C0702
T00503,2026-08-06,Smartphone,Electronics,West,Online,9,49999,449991,Cash,C0025
T00504,2026-08-24,Mixer,Home,North,Online,2,299,598,Credit Card,C0572
T00505,2026-02-06,Cricket Bat,Sports,West,Offline,5,2499,12495,Net Banking,C0444
T00506,2026-06-11,Smartwatch,Electronics,North,Online,2,9999,19998,UPI,C0718
T00507,2026-02-07,Sofa,Home,East,Online,2,999,1998,Credit Card,C0784
T00508,2026-08-13,Oil,Grocery,South,Online,1,4999,4999,Cash,C0765
T00509,2026-07-20,Yoga Mat,Sports,East,Online,3,999,2997,Cash,C0127
T00510,2026-01-22,Tablet,Electronics,North,Offline,10,2499,24990,Cash,C0767
T00511,2026-06-26,Shoes,Clothing,South,Online,9,499,4491,Cash,C0632
T00512,2026-05-10,T-Shirt,Clothing,North,Offline,3,29999,89997,UPI,C0298
T00513,2026-12-10,Headphones,Electronics,West,Offline,2,799,1598,Credit Card,C0132
T00514,2026-12-10,T-Shirt,Clothing,North,Online,5,19999,99995,Credit Card,C0498
T00515,2026-08-19,Sofa,Home,South,Offline,5,49999,249995,Credit Card,C0439
T00516,2026-03-28,Headphones,Electronics,West,Offline,4,799,3196,Credit Card,C0138
T00517,2026-12-14,Table,Home,East,Offline,8,4999,39992,Net Banking,C0565
T00518,2026-02-25,Dress,Clothing,South,Online,2,999,1998,Credit Card,C0752
T00519,2026-11-17,Laptop,Electronics,North,Offline,1,9999,9999,Cash,C0038
T00520,2026-10-10,Sofa,Home,South,Offline,9,4999,44991,Net Banking,C0229
T00521,2026-10-29,Microwave,Home,North,Offline,8,9999,79992,Credit Card,C0515
T00522,2026-01-06,Dress,Clothing,South,Offline,3,9999,29997,Cash,C0184
T00523,2026-10-17,Cricket Bat,Sports,North,Online,8,1499,11992,Net Banking,C0238
T00524,2026-02-02,Chair,Home,South,Offline,4,199,796,Net Banking,C0481
T00525,2026-08-21,Laptop,Electronics,East,Offline,6,299,1794,Cash,C0386
T00526,2026-12-01,Bread,Grocery,North,Offline,10,29999,299990,Net Banking,C0229
T00527,2026-09-22,Bread,Grocery,West,Online,6,4999,29994,Cash,C0451
T00528,2026-03-26,T-Shirt,Clothing,East,Online,9,29999,269991,Cash,C0192
T00529,2026-03-22,Sofa,Home,South,Offline,2,29999,59998,Credit Card,C0738
T00530,2026-02-28,Oil,Grocery,South,Offline,8,799,6392,UPI,C0250
T00531,2026-01-23,Dress,Clothing,South,Online,10,499,4990,Cash,C0058
T00532,2026-03-27,Microwave,Home,North,Offline,9,2499,22491,UPI,C0222
T00533,2026-08-18,Dumbbell,Sports,South,Offline,8,499,3992,Cash,C0597
T00534,2026-04-04,Tennis Racket,Sports,East,Offline,5,499,2495,UPI,C0236
T00535,2026-07-13,Milk,Grocery,South,Offline,2,199,398,Cash,C0621
T00536,2026-02-19,Shoes,Clothing,North,Online,10,19999,199990,UPI,C0494
T00537,2026-12-04,Dress,Clothing,West,Offline,9,199,1791,Credit Card,C0045
T00538,2026-12-24,Dumbbell,Sports,West,Offline,4,4999,19996,UPI,C0436
T00539,2026-03-10,Table,Home,East,Offline,4,299,1196,Credit Card,C0194
T00540,2026-01-03,Tablet,Electronics,North,Offline,9,299,2691,Cash,C0705
T00541,2026-06-11,Bread,Grocery,West,Offline,2,499,998,Credit Card,C0549
T00542,2026-08-05,Yoga Mat,Sports,West,Online,10,999,9990,Net Banking,C0566
T00543,2026-10-13,Milk,Grocery,West,Offline,6,9999,59994,Credit Card,C0592
T00544,2026-06-26,Milk,Grocery,South,Offline,2,49999,99998,Cash,C0103
T00545,2026-04-20,Dumbbell,Sports,North,Online,6,9999,59994,Net Banking,C0652
T00546,2026-01-03,Smartphone,Electronics,West,Online,8,19999,159992,UPI,C0270
T00547,2026-04-24,Mixer,Home,West,Offline,10,199,1990,Credit Card,C0729
T00548,2026-11-02,Smartphone,Electronics,North,Online,8,4999,39992,Credit Card,C0200
T00549,2026-01-18,Tennis Racket,Sports,South,Online,9,49999,449991,UPI,C0369
T00550,2026-05-03,Smartphone,Electronics,West,Offline,2,999,1998,Net Banking,C0416
T00551,2026-10-28,Dress,Clothing,North,Online,1,49999,49999,Credit Card,C0744
T00552,2026-10-14,Yoga Mat,Sports,South,Online,6,999,5994,Net Banking,C0414
T00553,2026-10-22,Headphones,Electronics,North,Online,3,2499,7497,Credit Card,C0349
T00554,2026-03-01,Yoga Mat,Sports,East,Offline,9,19999,179991,Net Banking,C0577
T00555,2026-09-05,Jacket,Clothing,West,Online,8,29999,239992,Net Banking,C0120
T00556,2026-05-13,Smartwatch,Electronics,South,Offline,4,29999,119996,Net Banking,C0362
T00557,2026-09-22,Football,Sports,East,Online,5,799,3995,Net Banking,C0690
T00558,2026-06-25,Tablet,Electronics,East,Offline,3,4999,14997,Cash,C0588
T00559,2026-05-18,Jeans,Clothing,South,Online,8,49999,399992,Cash,C0272
T00560,2026-04-16,Jeans,Clothing,East,Online,4,19999,79996,UPI,C0123
T00561,2026-02-10,Sugar,Grocery,North,Offline,1,9999,9999,Credit Card,C0636
T00562,2026-06-11,Sugar,Grocery,South,Offline,5,4999,24995,Net Banking,C0228
T00563,2026-10-23,T-Shirt,Clothing,West,Online,9,2499,22491,Credit Card,C0404
T00564,2026-12-18,Shoes,Clothing,West,Offline,2,49999,99998,UPI,C0013
T00565,2026-12-12,Shoes,Clothing,East,Offline,10,299,2990,Credit Card,C0192
T00566,2026-10-08,Microwave,Home,East,Offline,5,4999,24995,Cash,C0511
T00567,2026-08-06,Shoes,Clothing,West,Offline,6,1499,8994,Net Banking,C0185
T00568,2026-10-20,Dress,Clothing,East,Online,4,299,1196,Net Banking,C0391
T00569,2026-04-11,Jeans,Clothing,South,Offline,8,199,1592,Net Banking,C0138
T00570,2026-11-19,Tennis Racket,Sports,East,Offline,6,4999,29994,UPI,C0408
T00571,2026-02-20,T-Shirt,Clothing,West,Online,4,999,3996,Net Banking,C0763
T00572,2026-06-21,Chair,Home,East,Offline,6,9999,59994,UPI,C0422
T00573,2026-03-04,Sofa,Home,South,Offline,4,19999,79996,Credit Card,C0333
T00574,2026-12-11,Dumbbell,Sports,West,Offline,8,299,2392,Net Banking,C0647
T00575,2026-03-16,Jacket,Clothing,West,Online,7,29999,209993,UPI,C0166
T00576,2026-06-25,Jacket,Clothing,East,Offline,6,29999,179994,Net Banking,C0278
T00577,2026-08-16,Sofa,Home,West,Online,9,4999,44991,Cash,C0024
T00578,2026-03-06,Jacket,Clothing,South,Offline,2,799,1598,UPI,C0098
T00579,2026-02-02,Sugar,Grocery,West,Online,1,199,199,UPI,C0269
T00580,2026-11-13,T-Shirt,Clothing,South,Online,7,999,6993,Credit Card,C0454
T00581,2026-11-17,Jeans,Clothing,North,Online,9,499,4491,Credit Card,C0334
T00582,2026-09-01,Sugar,Grocery,West,Online,5,9999,49995,Cash,C0606
T00583,2026-11-02,Sugar,Grocery,East,Offline,7,9999,69993,Net Banking,C0553
T00584,2026-04-27,Smartwatch,Electronics,West,Offline,5,1499,7495,Cash,C0311
T00585,2026-01-06,Tablet,Electronics,East,Offline,3,1499,4497,UPI,C0705
T00586,2026-09-09,Bread,Grocery,East,Online,1,2499,2499,UPI,C0562
T00587,2026-07-11,Shoes,Clothing,West,Online,9,2499,22491,Cash,C0733
T00588,2026-11-27,Oil,Grocery,North,Offline,4,999,3996,Cash,C0530
T00589,2026-11-10,Chair,Home,West,Online,9,999,8991,UPI,C0187
T00590,2026-03-11,Mixer,Home,West,Offline,8,19999,159992,Net Banking,C0193
T00591,2026-06-14,Smartphone,Electronics,North,Online,1,9999,9999,UPI,C0289
T00592,2026-05-18,Shoes,Clothing,North,Online,1,799,799,UPI,C0506
T00593,2026-04-22,Table,Home,East,Offline,5,4999,24995,UPI,C0339
T00594,2026-02-11,T-Shirt,Clothing,North,Offline,5,2499,12495,Cash,C0197
T00595,2026-05-09,Rice,Grocery,South,Offline,2,49999,99998,Net Banking,C0254
T00596,2026-01-18,Shoes,Clothing,South,Offline,2,9999,19998,Net Banking,C0698
T00597,2026-06-09,Microwave,Home,North,Offline,1,49999,49999,Net Banking,C0654
T00598,2026-06-02,Jacket,Clothing,South,Online,1,29999,29999,Cash,C0649
T00599,2026-08-11,Mixer,Home,North,Offline,3,999,2997,Cash,C0010
T00600,2026-01-22,Dumbbell,Sports,East,Online,10,499,4990,Cash,C0162
T00601,2026-09-13,Tablet,Electronics,North,Online,6,29999,179994,Credit Card,C0661
T00602,2026-03-20,Football,Sports,South,Offline,3,4999,14997,Credit Card,C0450
T00603,2026-04-09,Smartwatch,Electronics,South,Offline,6,49999,299994,UPI,C0497
T00604,2026-12-28,Sugar,Grocery,West,Online,5,9999,49995,Cash,C0557
T00605,2026-06-28,Table,Home,South,Online,5,19999,99995,Cash,C0461
T00606,2026-06-01,Sofa,Home,North,Offline,6,4999,29994,Cash,C0020
T00607,2026-11-14,Sofa,Home,North,Offline,4,1499,5996,Cash,C0537
T00608,2026-12-16,Sugar,Grocery,East,Offline,3,19999,59997,Net Banking,C0657
T00609,2026-06-14,Laptop,Electronics,North,Online,9,29999,269991,Cash,C0183
T00610,2026-01-17,T-Shirt,Clothing,North,Online,8,799,6392,Net Banking,C0674
T00611,2026-09-08,Tennis Racket,Sports,North,Offline,10,999,9990,Cash,C0621
